podcast_youtube_id,podcast_name,podcast_number,published_at,description
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5GNzRBRjZBMTFFRDU2OERD,Todo sobre los Chatbots con Jiaqi Pan y Landbot - Podcast 193,193,2021-06-07T17:18:25Z,"En este nuevo episodio del Podcast de Itnig tenemos con nosotros a Jiaqi Pan, cofundador y CEO de Landbot, quien nos narra su experiencia y trayectoria como emprendedor proveniente de China, un país con un sinnúmero de startups que, a pesar de haber abandonado con tan solo 10 años, sirvió de influencia en el desarrollo de sus proyectos.

En este episodio, Jiaqui nos adentra en el mundo de los chatbots, quien los describe como mecanismos de intercambio de datos entre empresa y cliente final de manera automatizada, y nos expone el valor y modelo de su empresa: Landbot, un no-code SaaS que cuenta ya con casi 50.000 usuarios en total, 2.200 de pago, y cerca de €3.5M de revenue anual.

Pero más allá de los chatbots, también se debate sobre la evolución de los distintos mercados y players como son WeChat en China, que en sus inicios replicó la idea de Whatsapp, y la actualidad de Facebook replicando los modelos de negocios Chinos. Finalmente, Jiaqi se sincera sobre hacia dónde se dirige Landbot y qué sucedería si recibiese una oferta.

Quédate hasta el final de este podcast para conocer más de las innovaciones que ocurren en esta tecnología.

Index:
00:00:00 Sobre este episodio
00:02:56 Los orígenes de Jiaqi y la influencia de China.
00:14:03 ¿Qué es Landbot y cuáles son los casos de uso de los chatbots?
00:28:37 Sus clientes: cuántos son, cuánto pagan y cómo ha evolucionado
00:34:00 ¿Cuál fue el primer mínimo producto viable de Landbot?
00:40:30 Las limitaciones de Whatsapp: una oportunidad perdida
00:50:41 Diferencias con la competencia
00:57:36 ¿Cómo están divididas las tareas del equipo para venta y producto?
01:09:00 Pasando por aceleradoras y recibiendo financiación española
01:17:47 ¿Venderían la empresa si aparece una oferta?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​​

👉 Suscríbete al canal: http://bit.ly/itnigyoutube
Web: https://itnig.net/​​

Puedes también escucharnos en:
Spotify: http://bit.ly/itnigspotify
Apple Podcast: http://bit.ly/itnigapple"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5GOUJEOERGNDg1N0QyNDA3,Rastreator y comparadores de seguros en el mundo con Elena Betés - Podcast 192,192,2021-05-31T16:23:07Z,"Elena Betés, fundadora de Rastreator, el comparador de seguros online pionero en España, nos visita para hablar sobre sus comienzos como emprendedora y su amplia experiencia profesional desde una perspectiva operacional, exponiendo tanto sus fracasos como sus grandes éxitos internacionales. 

Index:
00:00 Sobre este episodio
02:15 ¿Quién es Elena Betés?
05:27 ¿Cómo y por qué decide emprender?
08:57 La oportunidad en el sector asegurador con PuntoSeguro
14:34 La quiebra de PuntoSeguro: cifras, motivaciones y más
27:54 Los problemas de abrir un comparador en China
35:07 ¿Por qué no tiene participación en capital de sus propias empresas?
40:27 ¿Cómo evoluciona Rastreator?
49:50 Ahora que se ha vendido, ¿qué va a pasar?
51:30 Haciendo crecer internacionalmente a RVU
53:55 ¿Cuál ha sido su motivación?
54:45 ¿Cómo imagina su futuro?
56:26 ¿Cómo es su rutina diaria?
 
👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​​

👉 Suscríbete al canal: http://bit.ly/itnigyoutube
Web: https://itnig.net/​​

Puedes también escucharnos en:
Spotify: http://bit.ly/itnigspotify
Apple Podcast: http://bit.ly/itnigapple"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS40QkU3RjBCMjgzQUIzNjg2,"Conociendo la historia de iVoox, con Juan Ignacio Solera - Podcast 191",191,2021-05-24T16:20:29Z,"Jordi Romero (CEO de Factorial) y Juan Rodríguez (CEO de Camaloon) se reúnen en este podcast con Juan Ignacio Solera fundador de iVoox, una plataforma online diseñada para escuchar, compartir y publicar podcast, radio en directo y radio a la carta.

Index:
00:00:00 Sobre este episodio
00:02:11 Los inicios de Juan Ignacio+
00:10:27 Empezando iVoox con financiación del Grupo Intercom
00:16:32 ¿Qué es realmente iVoox?
00:23:28 Usarios, descargas, patrocinios y más datos
00:34:26 Creando contenido exclusivo: ¿Cómo se mueven los euros?
00:51:22 ¿Cómo ve este negocio en 3 o 5 años?
00:56:42 ¿iVoox es rentable?
00:58:15 El crecimiento y el futuro de iVoox
01:05:47 Recomendación de podcast

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​​

👉 Suscríbete al canal: http://bit.ly/itnigyoutube
Web: https://itnig.net/​​

Puedes también escucharnos en:
Spotify: http://bit.ly/itnigspotify
Apple Podcast: http://bit.ly/itnigapple"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS43OEQ1OTk4ODU2N0E5RUYz,"Vacunas, política en las empresas, paradigmas de tecnología y negocio │ Tertulia en Itnig",,2021-05-17T16:00:52Z,"Volvemos una vez con la tertulia, pero esta vez mezclamos temas mucho más espontáneos y cotidianos, como lo son los procesos de vacunación, los conflictos que causa hablar de política y la libertad de expresión, con temas de negocios como lo son los paradigmas de tecnología, encontrar talento y hablar con la competencia.

Index
00:00:00 Sobre este episodio
00:02:03 La pandemia y la libertad de expresión
00:11:51 Hablar de política en la empresa (caso Basecamp)
00:24:47 El surgimiento de nuevas tecnologías y nuevos paradigmas
00:35:40 El CEO fundador vs el CEO profesional: la creación vs la gestión
00:44:41 ¿Cuándo vale la pena comprar una compañía?
00:53:05 El talento y el equipo de producto
01:02:24 ¿Los project managers dan valor en una compañía?
01:06:33 ¿Es bueno hablar con la competencia?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​​

👉 Suscríbete al canal: http://bit.ly/itnigyoutube
Web: https://itnig.net/​​

Puedes también escucharnos en:
Spotify: http://bit.ly/itnigspotify
Apple Podcast: http://bit.ly/itnigapple"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44Q0Q0NjMwREMzREQ1RkE4,Identidad y Blockchain con Alex Puig - Podcast 189,189,2021-05-11T11:50:15Z,"Conoce la historia de Alex Puig, un programador y emprendedor reconocido en el ecosistema de Barcelona que ha decidido evangelizar el valor del blockchain en la sociedad a través de su empresa Caelum Labs.

Index:
00:00:00 Sobre este episodio
00:02:12 ¿Quién es Alex Puig?
00:04:24 Su primer proyecto en social media: Shotools
00:09:14 El problema del ""ruido"" en redes sociales
00:17:41 ¿Por qué cerró la empresa teniendo buenas métricas?
00:18:55 ¿Qué aprendió a nivel de pacto de socios?
00:22:37 Buscando apartarse de la sociedad en Andorra
00:29:11 ¿Qué es y cómo funciona el blockchain?
00:48:36 Continuando con su historia en Andorra
00:55:11 El producto de Caelum Labs
01:10:31 Costos, clientes y facturación
01:17:31 Su reciente ronda e intenciones de buscar más inversión
01:19:43 ¿Quiénes son los fundadores?
01:21:12 ¿Tiene bitcoins?
01:23:15 ¿La motivación de crecer su empresa es el dinero?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​​

👉 Suscríbete al canal: https://cutt.ly/itnigyt​​
Web: https://itnig.net/​​

Puedes también escucharnos en:
Spotify: https://cutt.ly/6fOmEqg​​
Apple Podcast: https://cutt.ly/pfOmYgE​​"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4zNjNFN0I4ODYzQTQ3QTg2,Desentrañando las tecnologías de gestión de datos│Tertulia en Itnig,,2021-05-03T15:59:42Z,"En esta nueva tertulia en Itnig, el tema de discusión son los datos, tanto a nivel técnico, teórico y práctico. Quédate con nosotros en este episodio para descubrir qué es lo que está ocurriendo con los datos actualmente y tanto los problemas como las soluciones que otorga a las empresas actuales.

Index:
00:00:00 Sobre este episodio
00:05:15 ¿Qué ha cambiado con los datos últimamente?
00:13:38 ¿Cómo interactúa con los datos un Data Scientist?
00:22:33 Casos de uso de los módelos que pueden desarrollar los Data Scientist
00:28:36 ¿Quiénes utilizan datos en real time para dar sus servicios?
00:37:00 Discutiendo la utilidad de reunirse en la empresa para unificar conceptos/datos
00:55:35 ¿Qué son los datos en real time vs en batch?
01:00:00 ¿Qué son los Data Lakes y cómo se desarrollan?
01:13:09 ¿Es más caro almacenar el dato o acceder a él?
01:16:28 ¿Existe la seguridad en los datos?
01:20:06 ¿Qué depara en el futuro del data?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​​

👉 Suscríbete al canal: https://cutt.ly/itnigyt​​
Web: https://itnig.net/​​

Puedes también escucharnos en:
Spotify: https://cutt.ly/6fOmEqg​​
Apple Podcast: https://cutt.ly/pfOmYgE​​"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44Q0M3MkM5NzExMTIyRDg3,"El SaaS para gestionar el retail, StockAgile",,2021-04-26T16:01:41Z,"StockAgile es un SaaS enfocado a pequeñas y medianas empresas de retail que quieren gestionarlo todo sin complejidad y con inmediatez. ¿Por qué Itnig ha decidido invertir en este proyecto? Descúbrelo en el podcast.

Index:
00:00:00 Sobre este episodio
00:03:14 ¿Qué es StockAgile y cómo se diferencian de la competencia?
00:07:05 ¿Por qué ahora se pueden solucionar estos problemas y no antes?
00:15:31 Sus funcionalidades actuales y futuras
00:25:16 ¿Hacia dónde se dirigen? ¿Se quedarán en las pequeñas marcas?
00:29:33 Sus cifras actuales
00:35:35 La historia de StockAgile
00:40:37 ¿Cómo fue el proceso de ir a buscar dinero?
00:47:55 ¿Cómo reparten las acciones?
00:53:58 ¿Qué van a hacer con el dinero de la inversión?
01:06:50 ¿Venderían la empresa si les hicieran una oferta?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​

👉 Suscríbete al canal: https://cutt.ly/itnigyt​
Web: https://itnig.net/​

Puedes también escucharnos en:
Spotify: https://cutt.ly/6fOmEqg​
Apple Podcast: https://cutt.ly/pfOmYgE​"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5EQTkxMkVFODRENEJBMERF,"Coinbase y Criptomonedas, Clubhouse, Business Books, Podcasts y otros │Tertulia en Itnig",,2021-04-19T16:01:30Z,"En este episodio, los invitados especiales son las últimas noticias del mundo tecnológico, desde Coinbase saliendo a bolsa, el impacto de Clubhouse, hasta otros temas relacionados con las Cryptomonedas, los Business Books, y los secretos para ser un emprendedor exitoso.

Index:
00:00:00 Sobre este episodio
00:03:11 ¿Qué proyectos nos gustaría ver en los Pitch to Investors?
00:06:17 La salida a bolsa de Coinbase y los dilemas de las cryptomonedas
00:21:12 ¿Tiene más sentido invertir en Coinbase o invertir en Bitcoin?
00:32:45 Los pros y los cons de Clubhouse
00:47:20 El movimiento de los podcasts y sus problemas por resolver
00:55:31 Recomendaciones de Business Books
01:03:01 ¿Qué son los NFT's?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​

👉 Suscríbete al canal: https://cutt.ly/itnigyt​
Web: https://itnig.net/​

Puedes también escucharnos en:
Spotify: https://cutt.ly/6fOmEqg​
Apple Podcast: https://cutt.ly/pfOmYgE​"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4zODMyNzgxRTc3QzBBMjJE,"Escalar franquicias, con Francisco Morán - Podcast 185",185,2021-04-13T10:09:57Z,"Francisco Morán, fundador de Aquí tu reforma, EQUIVALENZA, y Look & Find, tres franquicias que logró escalar a números increíbles. Descubre en este episodio el interés que tiene Francisco por las franquicias y cómo ha logrado escalarlas incluso en esta era digital.

Index:
00:00:00 Sobre este episodio
00:02:29 ¿Quién es Francisco Morán
00:03:34 Empezando en el mundo de los negocios con 19 años
00:10:41 El sector inmobiliario: ¿En qué consiste?
00:15:39 ¿Qué lo inspira a entrar al sector inmobiliario?
00:18:34 ¿Cómo funciona el modelo franquicia?
00:35:42 Saliendo del sector inmobiliario
00:39:50 Empezando en el sector de la perfumería sin conocimiento
00:49:57 ¿Al final qué pasa con EQUIVALENZA?
00:52:35 ¿Por qué vuelve a crear una franquicia con Aquí tu reforma?
01:03:39 ¿Qué lo hace levantar inversión cuándo él puede financiar su proyecto?
01:10:28 Entrando a los economics de Aquí tu reforma
01:14:25 ¿Cuál es el horizonte de Aquí tu reforma?
01:17:11 ¿Cómo motiva al mejor talento?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members​

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/​

👉 Gracias a nuestro sponsor:
https://factorialhr.es/​

👉 Suscríbete al canal: https://cutt.ly/itnigyt​
Web: https://itnig.net/​

Puedes también escucharnos en:
Spotify: https://cutt.ly/6fOmEqg​
Apple Podcast: https://cutt.ly/pfOmYgE​"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS40Mzg1NEVCNkVCNjNGNDk0,La visión inversora de Carlos Trenchs - Podcast 184,184,2021-04-05T16:13:44Z,"Durante su rol como director de Caixa Capital Risc, Carlos Trenchs se convirtió en uno de los pioneros de la inversión en España. Conoce en este episodio cómo Carlos decide en qué proyectos invertir y cuáles han sido los más exitosos.

Index:
00:00:00 Sobre este episodio
00:03:11 ¿Quién es Carlos Trenchs?
00:05:11 Sus inicios en el mundo de las startups y la inversión
00:13:41 Su experiencia en Caixa Capital Risc
00:16:08 La filosofía detrás de haber invertido en Tradeinn
00:19:34 ¿Por qué ha preferido invertir y no emprender desde cero?
00:25:47 El impacto de Caixa Capital Risc en el mundo emprendedor
00:32:55 La suerte de haber invertido en PRIVALIA y otros proyectos exitosos
00:36:41 ¿Qué papel jugaban en las empresas que invertían?
00:39:20 El networking: factor clave para inversores
00:43:42 Adaptarse al cambio tras surgir competencia
00:47:57 Dejando Caixa Capital Risc para entrar a Day One
00:51:45 ¿Qué es Day One?
00:56:04 Decidiendo abandonar la Caixa para cofundar Aldea Ventures
01:03:20 ¿Qué es un Hybrid Fund y cómo funciona?
01:18:44 ¿Cuáles son los mejores y peores proyectos en los que ha invertido?
01:27:44 ¿A qué se dedica actualmente?

👉 Conviértete en miembro del canal
http://bit.ly/itnig-members

👉 Pitch to Investors (Jueves a las 19h) 
https://itnig.net/fund/

👉 Gracias a nuestro sponsor:
https://factorialhr.es/

👉 Suscríbete al canal: https://cutt.ly/itnigyt
Web: https://itnig.net/

Puedes también escucharnos en:
Spotify: https://cutt.ly/6fOmEqg
Apple Podcast: https://cutt.ly/pfOmYgE"
